Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
117,469.10810016666665,469.09642499999995,0.650608069609479,468.8457925,469.42244500000004,466.35577,471.3897,300
118,469.0945916,469.084655,0.6489667961388879,468.82982,469.4070475,466.35025,471.37268,300
119,469.0789069999999,469.06935,0.6479286155719638,468.8125275,469.39159,466.3424,471.35532,300
120,469.0735959,469.06529,0.6475897332690838,468.8096725,469.3891,466.34567,471.35345,300
121,469.05983146666665,469.05093999999997,0.6475295778519959,468.8001125,469.37640999999996,466.3378,471.34116,300
122,469.0414746333333,469.033525,0.6475031281228417,468.78616999999997,469.36175000000003,466.3256,471.32462,300
123,469.0209362666666,469.016875,0.6476777367843232,468.770855,469.34502499999996,466.31223,471.30768,300
124,469.0000289999999,468.998505,0.6481077270050605,468.75498500000003,469.323935,466.29816,471.29132,300
125,468.980225,468.97794999999996,0.6486954607710772,468.739425,469.30251,466.28403,471.276,300
126,468.9618374000001,468.95807,0.6493511098144359,468.724075,469.2836875,466.2702,471.26193,300
127,468.94348310000004,468.94099,0.6500885275822496,468.70565999999997,469.2652425,466.2564,471.24872,300
128,468.92607496666665,468.92505,0.6509178510552085,468.68809500000003,469.248465,466.24304,471.23672,300
129,468.9094696999999,468.90972999999997,0.6517865829039252,468.6708075,469.23231,466.22977,471.2254,300
130,468.9023986333333,468.90188,0.6527704591328148,468.6624175,469.2261975,466.22464,471.22385,300
131,468.8955960333334,468.89679,0.6533547491656166,468.6551975,469.21767750000004,466.21512,471.2171,300
132,468.8844557666666,468.88713,0.6537619696110688,468.643555,469.2067775,466.20523,471.20905,300
133,468.87159176666665,468.87498,0.6543424189870917,468.6301875,469.1945,466.1948,471.20065,300
134,468.92907869999993,468.93065,0.6560320173380593,468.6882375,469.25456499999996,466.24872,471.26724,300
135,468.93419083333333,468.93390999999997,0.6571346579676846,468.693815,469.26164,466.2525,471.27783,300
136,468.92239390000003,468.92082,0.6576670633041639,468.681605,469.250615,466.24182,471.2682,300
137,468.9267532,468.924975,0.6581836780426564,468.684685,469.2554,466.24683,471.27423,300
138,468.9236785333333,468.921875,0.6585424014041794,468.6805925,469.2524275,466.24487,471.27213,300
139,469.0248733666667,469.02034000000003,0.6602658083850262,468.780455,469.356535,466.3386,471.38068,300
