Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
106,471.4208642666667,471.38312,0.3392734604648511,471.223365,471.59952499999997,470.53772,472.9882,300
107,471.40869053333336,471.37120500000003,0.3396399540872383,471.210925,471.5879775,470.52405,472.9769,300
108,471.39637113333333,471.358965,0.3400332557511329,471.1981675,471.5769125,470.51028,472.96555,300
109,471.3838313666667,471.34652,0.3404544493298135,471.1845675,471.5656175,470.4966,472.95395,300
110,471.37200786666665,471.3349,0.3408435232470295,471.17218,471.5547925,470.4853,472.9425,300
111,471.3605539666667,471.32374500000003,0.3411733057425003,471.15966000000003,471.54399,470.4745,472.93118,300
112,471.3578838333334,471.32083,0.3415236070790789,471.1564175,471.54191000000003,470.4724,472.929,300
113,471.4630937,471.426745,0.34236919154227363,471.260055,471.6493425,470.58252,473.041,300
114,471.47495040000007,471.43741,0.34289836560197745,471.273855,471.6639025,470.60074,473.05606,300
115,471.4749266666667,471.43734500000005,0.34272770787544604,471.2769375,471.66127,470.6088,473.05435,300
116,471.4950923333333,471.45709,0.34203493542310753,471.299685,471.679335,470.63574,473.07205,300
117,471.4941721999999,471.45686,0.3410087240875602,471.298,471.68114749999995,470.63736,473.068,300
118,471.49059926666666,471.45293,0.33993144802954445,471.29543,471.67701,470.63284,473.06177,300
119,471.4849694,471.445565,0.3389681540749414,471.2902825,471.6686175,470.62457,473.05438,300
120,471.4911248,471.45169999999996,0.3382613517961519,471.29587499999997,471.6731975,470.62732,473.06076,300
121,471.48549406666666,471.446285,0.33776255301142405,471.29011,471.6662725,470.61823,473.0559,300
122,471.4749300666667,471.436155,0.3374211443957364,471.277875,471.6547,470.6041,473.04623,300
123,471.4630878333334,471.42465500000003,0.3372335131680108,471.264145,471.64287,470.58847,473.03558,300
124,471.4502170666667,471.411345,0.33720802101086284,471.24945,471.63044,470.57187,473.0242,300
125,471.4366655999999,471.39711,0.3373288420369255,471.23433,471.61667,470.555,473.0123,300
126,471.4227542,471.38331,0.3375630192191665,471.21954750000003,471.6036825,470.53836,473.0001,300
127,471.40861536666665,471.3705,0.33789048991578946,471.20470750000004,471.59069,470.52188,472.9877,300
128,471.3947130666666,471.357935,0.3382975820397322,471.1899225,471.5781775,470.506,472.97552,300
129,471.38054186666653,471.34316,0.33876805172543883,471.174715,471.56548499999997,470.49023,472.963,300
130,471.3742252666666,471.335425,0.3393073433652663,471.16771,471.561065,470.4831,472.95853,300
131,471.3615733,471.32181,0.3398027867868524,471.153975,471.54962,470.4711,472.94687,300
132,471.3493096000001,471.30883500000004,0.3402294012033249,471.1414075,471.53814,470.4594,472.9352,300
133,471.33718246666666,471.29611,0.34063065453055535,471.12917500000003,471.5267175,470.4474,472.92352,300
134,471.3897529666666,471.34773,0.34128881278305234,471.1807275,471.58203749999996,470.5024,472.9796,300
135,471.3948503666667,471.35426,0.3419277358383385,471.184835,471.587205,470.5085,472.98776,300
136,471.38604576666665,471.3456,0.34245382930318174,471.17505,471.5776675,470.49893,472.9807,300
137,471.392243,471.35112,0.3429456060218109,471.1803275,471.5832275,470.5042,472.9888,300
138,471.39137189999997,471.34967,0.34338278021966906,471.1787625,471.58179,470.50217,472.98972,300
139,471.4859257,471.44390999999996,0.34418633870503434,471.27214250000003,471.67895,470.59946,473.09216,300
