Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
71,478.0846539666667,478.06945,0.16074071111347465,477.9854,478.1673625,477.50818,478.6858,300
72,478.07352876666664,478.05758000000003,0.16177881133864672,477.97361,478.1565325,477.49823,478.67966,300
73,478.06076176666664,478.04403,0.16275985449903083,477.9593975,478.144035,477.48666,478.67126,300
74,478.05307710000005,478.03567499999997,0.1636463291285711,477.9503775,478.1345925,477.47995,478.66718,300
75,478.0399964999999,478.02205000000004,0.16449577948005253,477.936175,478.1210075,477.46762,478.65747,300
76,478.0596171,478.041715,0.16524476863910206,477.95606999999995,478.1417525,477.48706,478.68,300
77,478.0591730666667,478.04186,0.1661600126442251,477.955565,478.143265,477.48648,478.68378,300
78,478.04766663333345,478.02950999999996,0.1671156578790042,477.94181,478.1314175,477.47498,478.67694,300
79,478.07757586666673,478.0593,0.16793648044895504,477.969805,478.162935,477.50415,478.71085,300
80,478.06899663333337,478.050665,0.16895918744970898,477.95898250000005,478.154595,477.49564,478.7077,300
81,478.0574932666666,478.03873,0.16992482529438968,477.945715,478.1439325,477.48453,478.70132,300
82,478.045382,478.027405,0.17078828304853313,477.93196,478.13323249999996,477.473,478.69366,300
83,478.0329802,478.01349,0.17155079778098975,477.91804,478.11965,477.46124,478.6851,300
84,478.0204184666667,477.998975,0.17222158345277971,477.904925,478.10632,477.44934,478.67584,300
85,478.0368724333334,478.014725,0.17270023915177027,477.920865,478.1223425,477.4659,478.69492,300
86,478.045723,478.023235,0.17311288002244765,477.9287525,478.13029,477.47488,478.70688,300
87,478.06850483333335,478.04686,0.1734065003807676,477.95171,478.15229999999997,477.49738,478.73282,300
88,478.05870776666666,478.03697,0.17382362981485397,477.9423875,478.140755,477.48782,478.727,300
89,478.04798160000007,478.025535,0.17418218441842184,477.9310375,478.12871,477.47723,478.7196,300
90,478.03694956666675,478.01344500000005,0.174481689158144,477.91935,478.1173375,477.46616,478.71118,300
91,478.04343676666673,478.01968,0.17468639856577003,477.925515,478.123375,477.47217,478.71954,300
92,478.0386590333333,478.01416,0.1749662800200809,477.919845,478.11811,477.46713,478.71692,300
93,478.0279394333333,478.00327,0.1752643271405009,477.908155,478.1080725,477.45633,478.70828,300
94,478.01683296666675,477.99195499999996,0.17553170636725052,477.896155,478.09825,477.4452,478.69888,300
95,478.04169716666667,478.01671,0.1756588925056334,477.921125,478.1230875,477.46942,478.72482,300
96,478.03373976666666,478.009615,0.17605396731574166,477.91285,478.11490249999997,477.4615,478.71927,300
97,478.04026860000005,478.01584,0.17643063739811898,477.919295,478.1209725,477.46793,478.728,300
98,478.03175283333326,478.00647000000004,0.17689510746476847,477.9105525,478.1117175,477.45956,478.72208,300
99,478.02077356666666,477.994505,0.17731585659009427,477.900285,478.0998875,477.44873,478.71335,300
100,478.0094955333334,477.98231499999997,0.17766625430109712,477.8884875,478.08776,477.4375,478.7039,300
101,477.99807903333334,477.97061,0.17795043170519464,477.8773,478.07549,477.42603,478.69394,300
102,478.02399460000004,477.99656500000003,0.17806517049713314,477.9037875,478.1012,477.45117,478.7207,300
103,478.02272150000005,477.995565,0.17843541483335043,477.9019325,478.10111,477.4496,478.7217,300
104,478.0122836666667,477.98523,0.17887298289537437,477.8909575,478.0919525,477.43912,478.7138,300
105,478.0012303666668,477.97406,0.17926014772446797,477.8796,478.08128500000004,477.42807,478.70486,300
106,477.9899124333333,477.96265,0.17958992150381178,477.86823,478.07026,477.41666,478.6952,300
107,477.978501,477.95137,0.17986326053885146,477.8573875,478.06054,477.40506,478.68512,300
108,477.96729253333336,477.94025999999997,0.18006143816926026,477.84702,478.0499575,477.39352,478.67496,300
109,477.9560471333334,477.92908,0.18017980145893886,477.8355175,478.03764,477.38174,478.66452,300
110,477.94500419999997,477.91797499999996,0.180233953750009,477.8243775,478.02556500000003,477.37,478.65414,300
111,477.9341994666667,477.90685,0.1802262829307896,477.8128,478.01383999999996,477.35825,478.64386,300
112,477.93377993333326,477.90605,0.18012699873143856,477.81265,478.01271,477.35654,478.64377,300
113,478.05969096666666,478.03334,0.17960525822127724,477.941375,478.14029,477.47894,478.7693,300
114,478.07251550000007,478.0463,0.18020563456437935,477.9518975,478.1529925,477.49066,478.78778,300
