Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
64,471.32682360000007,471.25351,0.4783085569138839,471.0057675,471.5732,470.19907,473.2241,300
65,471.3316230666667,471.2603,0.4800528995877372,471.0090425,471.58210499999996,470.1993,473.23956,300
66,471.31603029999997,471.25128,0.48167576785383026,470.9885825,471.570785,470.1793,473.23206,300
67,471.3097894666666,471.24176,0.48332911984317956,470.98031000000003,471.56722249999996,470.16855,473.2334,300
68,471.2926637666667,471.22056,0.4847274658494326,470.96555,471.55233499999997,470.1479,473.2218,300
69,471.27298893333335,471.199005,0.48599761962880195,470.949025,471.534345,470.1254,473.2065,300
70,471.3038126666667,471.22958500000004,0.4876689513186401,470.981715,471.5667575,470.1523,473.24762,300
71,471.3109459333333,471.23692500000004,0.48880804307975667,470.9887725,471.5748,470.15707,473.25903,300
72,471.30438643333326,471.23161000000005,0.4891205976405815,470.98049000000003,471.56597750000003,470.1513,473.2482,300
73,471.28884443333334,471.21583999999996,0.4889203938666091,470.966715,471.55095,470.13794,473.2342,300
74,471.27680939999993,471.204185,0.489300276308568,470.95618,471.5427575,470.1258,473.22522,300
75,471.28293219999995,471.21571,0.48946972750092205,470.95367500000003,471.5390075,470.1358,473.2141,300
76,471.3273516333334,471.24701500000003,0.48837850258482873,470.98335499999996,471.5699275,470.19263,473.2409,300
77,471.35695066666665,471.28372,0.486578051562359,471.023255,471.58875,470.23938,473.24875,300
78,471.3643720333333,471.29471,0.4840289614828832,471.02998249999996,471.58941500000003,470.26358,473.2429,300
79,471.39811526666665,471.331055,0.48209947108481777,471.06377,471.6219725,470.3062,473.27948,300
80,471.39221289999995,471.32715,0.48081761363735775,471.05757500000004,471.6162225,470.30392,473.27396,300
81,471.3796585333334,471.31407,0.47988850575508546,471.045075,471.602415,470.29236,473.26297,300
82,471.36288226666665,471.29510500000004,0.47932739560645155,471.0292,471.58745999999996,470.27463,473.25034,300
83,471.3462946000001,471.27684,0.47932654595398083,471.0103725,471.57483249999996,470.25598,473.23718,300
84,471.3233619666666,471.24939,0.47938511091028396,470.98775,471.55876,470.22992,473.2229,300
85,471.3268208,471.24784999999997,0.48047565111463103,470.98972749999996,471.56437,470.2271,473.23932,300
86,471.3239796333333,471.24193,0.4818909676031824,470.9851375,471.57079,470.2174,473.248,300
87,471.34390080000003,471.261475,0.48353684232885535,471.00278249999997,471.5922325,470.23206,473.27255,300
88,471.3379159,471.25421,0.4840717711622825,470.996195,471.584475,470.22632,473.2628,300
89,471.3417198,471.266255,0.4842154369141502,471.00151,471.58376499999997,470.23532,473.25284,300
90,471.33566293333337,471.26025,0.4832157475890681,470.998965,471.5743225,470.2372,473.2419,300
91,471.3344854333333,471.25787,0.4827320596371018,470.994265,471.5747625,470.23853,473.2481,300
92,471.3226723333333,471.24115,0.48330457875328364,470.9827875,471.5647875,470.2247,473.24188,300
93,471.30782456666657,471.22605,0.48410484203129406,470.968845,471.55201,470.20782,473.229,300
94,471.2874442666666,471.20061999999996,0.48468928677844353,470.94444999999996,471.53603499999997,470.18546,473.21487,300
95,471.3018683,471.21541,0.48610370423409716,470.9568575,471.5539175,470.19525,473.23947,300
96,471.2895525,471.20527,0.487266636168962,470.94388499999997,471.5434775,470.17972,473.23026,300
97,471.2971419666667,471.209565,0.4881954218498294,470.9489625,471.548895,470.18634,473.23685,300
98,471.2900396666667,471.20142,0.48833135750351137,470.943035,471.540195,470.18112,473.2279,300
99,471.27802056666667,471.18897000000004,0.48834057858835733,470.931275,471.5281375,470.17093,473.21564,300
100,471.26089619999993,471.175025,0.4885469692283722,470.9166125,471.51392,470.15396,473.20218,300
101,471.2432105000001,471.161255,0.48925564302937086,470.9024325,471.5006125,470.1346,473.18832,300
102,471.2613559,471.17988,0.4905031837893857,470.92417,471.520435,470.14948,473.2146,300
103,471.2592026666666,471.17749000000003,0.4914613710987082,470.9222375,471.51797999999997,470.14548,473.21362,300
104,471.2479296666667,471.166105,0.49182295700779327,470.91193,471.50672000000003,470.1344,473.2021,300
105,471.23283783333335,471.15091,0.49208962367672976,470.8998375,471.49337,470.11942,473.18915,300
106,471.2176673999999,471.136975,0.4926121739589607,470.884825,471.479925,470.1035,473.1759,300
107,471.2025829666667,471.122225,0.49322225034717754,470.870815,471.46598,470.0877,473.16266,300
108,471.1875290333334,471.10542999999996,0.4939033291546688,470.85808000000003,471.451635,470.07202,473.14966,300
109,471.17353990000004,471.09074499999997,0.4946720553797819,470.8455625,471.4377425,470.0576,473.13678,300
110,471.16699249999994,471.08387500000003,0.49538393142566506,470.83617749999996,471.42841250000004,470.05243,473.12518,300
111,471.1566128,471.072675,0.49555173676972847,470.8266175,471.41616250000004,470.04526,473.11368,300
112,471.1546444,471.07022,0.4960880886851719,470.823465,471.4130675,470.0448,473.11273,300
113,471.2726413666667,471.187325,0.49799569863115345,470.939915,471.5271,470.15897,473.24802,300
114,471.3084451666666,471.22015,0.498407518325089,470.96288749999997,471.553755,470.1972,473.26944,300
115,471.33203039999995,471.24408,0.49653628276408457,470.984095,471.573825,470.23373,473.26782,300
116,471.3607833,471.2795,0.49334939175609666,471.01951499999996,471.6024125,470.2764,473.28815,300
117,471.356238,471.27585,0.49054423124457736,471.01355,471.593955,470.27957,473.28085,300
118,471.34301543333333,471.26025000000004,0.4886369736967099,470.9980675,471.5802625,470.26822,473.26993,300
