Node,SP,Layer,Row,Column,Stage,Cond,Rbott
29111,43,1,178,83,488.4184258831915,Kriv1,487.82982156664474
29112,43,1,178,84,488.27775972482607,Kriv1,487.6891554082793
29113,43,1,178,85,488.15970430608206,Kriv1,487.5710999895353
29272,43,1,179,80,488.8881002824738,Kriv1,488.299495965927
29273,43,1,179,81,488.76257256542635,Kriv1,488.1739682488796
29436,43,1,180,80,489.03160431654675,Kriv1,488.443
18168,44,1,111,128,474.6054066547332,Kriv1,474.02180233818643
18169,44,1,111,129,474.5173216860705,Kriv1,473.9337173695237
18332,44,1,112,128,474.7169809483723,Kriv1,474.1333766318255
18495,44,1,113,127,474.8998846066019,Kriv1,474.31628029005515
18496,44,1,113,128,474.8517342495371,Kriv1,474.26812993299035
18659,44,1,114,127,475.0343901211922,Kriv1,474.4507858046454
18822,44,1,115,126,475.2237468191953,Kriv1,474.64014250264853
18823,44,1,115,127,475.1646448696909,Kriv1,474.58104055314413
18986,44,1,116,126,475.3528445196077,Kriv1,474.7692402030609
19150,44,1,117,126,475.48247788940796,Kriv1,474.8988735728612
19313,44,1,118,125,475.650816181496,Kriv1,475.06721186494923
19314,44,1,118,126,475.63631236118187,Kriv1,475.0527080446351
19477,44,1,119,125,475.8116161389259,Kriv1,475.22801182237913
19640,44,1,120,124,475.9996789048067,Kriv1,475.4160745882599
19641,44,1,120,125,475.97468954693215,Kriv1,475.3910852303854
19804,44,1,121,124,476.13622999795547,Kriv1,475.5526256814087
19968,44,1,122,124,476.2499376728979,Kriv1,475.6663333563511
19969,44,1,122,125,476.3005168082211,Kriv1,475.71691249167435
20133,44,1,123,125,476.4292351742253,Kriv1,475.84563085767854
20296,44,1,124,124,476.6045376400692,Kriv1,476.02093332352246
20297,44,1,124,125,476.54733462835685,Kriv1,475.9637303118101
20460,44,1,125,124,476.73467449171557,Kriv1,476.1510701751688
20623,44,1,126,123,476.93397132009875,Kriv1,476.350367003552
20624,44,1,126,124,476.84791585940576,Kriv1,476.264311542859
20786,44,1,127,122,477.13317377540625,Kriv1,476.5495694588595
20787,44,1,127,123,477.04711831471326,Kriv1,476.4635139981665
20945,44,1,128,117,478.02691530825143,Kriv1,477.44331099170466
20946,44,1,128,118,477.8794231143018,Kriv1,477.29581879775503
20947,44,1,128,119,477.77189198022256,Kriv1,477.1882876636758
20948,44,1,128,120,477.487236186897,Kriv1,476.90363187035024
20949,44,1,128,121,477.3491539442114,Kriv1,476.76554962766465
20950,44,1,128,122,477.2222089793543,Kriv1,476.63860466280755
21106,44,1,129,114,478.4796720335658,Kriv1,477.89606771701904
21107,44,1,129,115,478.365230055302,Kriv1,477.7816257387552
21108,44,1,129,116,478.2355528891081,Kriv1,477.6519485725613
21109,44,1,129,117,478.11344189312655,Kriv1,477.5298375765798
21111,44,1,129,119,477.6644247464406,Kriv1,477.08082042989383
21112,44,1,129,120,477.58454045282025,Kriv1,477.0009361362735
21267,44,1,130,111,479.1152280057991,Kriv1,478.53162368925234
21268,44,1,130,112,478.9809434875151,Kriv1,478.39733917096834
21270,44,1,130,114,478.56931528828676,Kriv1,477.98571097174
21429,44,1,131,109,479.3990899266617,Kriv1,478.81548561011493
21430,44,1,131,110,479.2782946265114,Kriv1,478.69469030996464
21431,44,1,131,111,479.16615597099616,Kriv1,478.5825516544494
21432,44,1,131,112,478.9264883938421,Kriv1,478.3428840772953
21433,44,1,131,113,478.8013615258904,Kriv1,478.21775720934363
21434,44,1,131,114,478.685566687928,Kriv1,478.1019623713812
21593,44,1,132,109,479.528062087709,Kriv1,478.9444577711622
21757,44,1,133,109,479.66992291000577,Kriv1,479.086318593459
21921,44,1,134,109,479.7912312086731,Kriv1,479.2076268921263
21922,44,1,134,110,479.8736625049333,Kriv1,479.2900581883865
22086,44,1,135,110,479.99227595710914,Kriv1,479.4086716405624
22250,44,1,136,110,480.188137048223,Kriv1,479.6045327316762
22413,44,1,137,109,480.40061978783416,Kriv1,479.8170154712874
22414,44,1,137,110,480.29458169991915,Kriv1,479.7109773833724
22576,44,1,138,108,480.5826359941586,Kriv1,479.9990316776118
22577,44,1,138,109,480.49570759772377,Kriv1,479.912103281177
22740,44,1,139,108,480.713070277168,Kriv1,480.12946596062125
22903,44,1,140,107,480.91357718658855,Kriv1,480.3299728700418
22904,44,1,140,108,480.82413408628594,Kriv1,480.24052976973917
23066,44,1,141,106,481.09130211497757,Kriv1,480.5076977984308
23067,44,1,141,107,481.0322809949799,Kriv1,480.4486766784331
23230,44,1,142,106,481.21826272812973,Kriv1,480.63465841158296
23393,44,1,143,105,481.4671032294721,Kriv1,480.88349891292535
23394,44,1,143,106,481.340209016796,Kriv1,480.7566047002492
23557,44,1,144,105,481.60106459444575,Kriv1,481.017460277899
23721,44,1,145,105,481.7545343339576,Kriv1,481.17093001741085
23884,44,1,146,104,481.90435924969876,Kriv1,481.320754933152
23885,44,1,146,105,481.89688779671536,Kriv1,481.3132834801686
24048,44,1,147,104,482.0684577241631,Kriv1,481.48485340761636
24049,44,1,147,105,482.02534962991837,Kriv1,481.4417453133716
24212,44,1,148,104,482.20122820447943,Kriv1,481.61762388793267
24376,44,1,149,104,482.3487248644381,Kriv1,481.76512054789134
24539,44,1,150,103,482.50864242622583,Kriv1,481.92503810967906
24540,44,1,150,104,482.4856861661206,Kriv1,481.90208184957385
24702,44,1,151,102,482.8267570484252,Kriv1,482.2431527318784
24703,44,1,151,103,482.65967670899,Kriv1,482.0760723924432
24862,44,1,152,98,483.36475946905114,Kriv1,482.78115515250437
24863,44,1,152,99,483.2865931631054,Kriv1,482.70298884655864
24864,44,1,152,100,483.127236604885,Kriv1,482.54363228833824
24865,44,1,152,101,482.99333179539263,Kriv1,482.40972747884587
24866,44,1,152,102,482.8173010991589,Kriv1,482.2336967826121
25026,44,1,153,98,483.4631166448714,Kriv1,482.8795123283246
25189,44,1,154,97,483.7634674062243,Kriv1,483.17986308967755
25190,44,1,154,98,483.617712912268,Kriv1,483.03410859572125
25350,44,1,155,94,484.1705592445902,Kriv1,483.58695492804344
25351,44,1,155,95,484.0643119546089,Kriv1,483.48070763806214
25352,44,1,155,96,483.9261371409754,Kriv1,483.34253282442864
25353,44,1,155,97,483.7696421852227,Kriv1,483.18603786867595
25514,44,1,156,94,484.2514032317769,Kriv1,483.66779891523015
25678,44,1,157,94,484.3919043089581,Kriv1,483.8082999924113
25679,44,1,157,95,484.427095777944,Kriv1,483.8434914613972
25843,44,1,158,95,484.56195498687987,Kriv1,483.9783506703331
26007,44,1,159,95,484.6959589119238,Kriv1,484.11235459537704
26171,44,1,160,95,484.8276067266339,Kriv1,484.24400241008715
26172,44,1,160,96,484.8546406810391,Kriv1,484.2710363644923
26334,44,1,161,94,485.14269991562645,Kriv1,484.5590955990797
