Node,SP,Layer,Row,Column,Stage,Cond,Rbott
27792,22,1,170,76,488.04704894326045,Kriv1,487.56244462671367
27956,22,1,171,76,488.19688858818233,Kriv1,487.71228427163555
28119,22,1,172,75,488.41183197716396,Kriv1,487.9272276606172
28120,22,1,172,76,488.33031196065957,Kriv1,487.8457076441128
28283,22,1,173,75,488.5194632274973,Kriv1,488.0348589109505
28447,22,1,174,75,488.65541251278734,Kriv1,488.17080819624056
28611,22,1,175,75,488.7915101460094,Kriv1,488.3069058294626
28774,22,1,176,74,488.9686672128295,Kriv1,488.4840628962827
28775,22,1,176,75,488.92760431654676,Kriv1,488.443
15922,23,1,98,14,469.38283682597984,Kriv1,468.89823250943306
15923,23,1,98,15,469.5249550855815,Kriv1,469.0403507690347
15924,23,1,98,16,469.66707334518316,Kriv1,469.1824690286364
15925,23,1,98,17,469.8091916047848,Kriv1,469.32458728823804
15926,23,1,98,18,469.9513098643865,Kriv1,469.4667055478397
15927,23,1,98,19,470.0934281239882,Kriv1,469.6088238074414
15928,23,1,98,20,470.23554638358985,Kriv1,469.75094206704307
15929,23,1,98,21,470.3776646431915,Kriv1,469.89306032664473
15930,23,1,98,22,470.51978290279317,Kriv1,470.0351785862464
15931,23,1,98,23,470.6619011623948,Kriv1,470.17729684584805
15932,23,1,98,24,470.7790444329812,Kriv1,470.29444011643443
16078,23,1,99,6,468.2426993555572,Kriv1,467.7580950390104
16079,23,1,99,7,468.38481761515885,Kriv1,467.9002132986121
16080,23,1,99,8,468.5269358747605,Kriv1,468.04233155821373
16081,23,1,99,9,468.66905413436217,Kriv1,468.1844498178154
16082,23,1,99,10,468.81117239396383,Kriv1,468.32656807741705
16083,23,1,99,11,468.95329065356555,Kriv1,468.46868633701877
16084,23,1,99,12,469.0954089131672,Kriv1,468.6108045966204
16085,23,1,99,13,469.23752717276886,Kriv1,468.7529228562221
16086,23,1,99,14,469.3796454323705,Kriv1,468.89504111582374
16096,23,1,99,24,470.8335980080749,Kriv1,470.3489936915281
16097,23,1,99,25,470.9648675481437,Kriv1,470.4802632315969
16098,23,1,99,26,471.0961370882125,Kriv1,470.61153277166574
16262,23,1,100,26,471.15069066330614,Kriv1,470.66608634675936
16263,23,1,100,27,471.281960203375,Kriv1,470.7973558868282
16264,23,1,100,28,471.41322974344376,Kriv1,470.928625426897
16265,23,1,100,29,471.5444992835126,Kriv1,471.0598949669658
16429,23,1,101,29,471.5990528586062,Kriv1,471.11444854205945
16430,23,1,101,30,471.73032239867507,Kriv1,471.2457180821283
16431,23,1,101,31,471.86159193874386,Kriv1,471.3769876221971
16595,23,1,102,31,471.91513914047823,Kriv1,471.43053482393145
16596,23,1,102,32,472.04722743486303,Kriv1,471.56262311831625
16597,23,1,102,33,472.17931572924783,Kriv1,471.69471141270105
16598,23,1,102,34,472.31140402363263,Kriv1,471.82679970708585
16762,23,1,103,34,472.3639441720136,Kriv1,471.8793398554668
