Node,SP,Layer,Row,Column,Stage,Cond,Rbott
28306,58,1,173,98,482.1818896484375,Kriv1,481.5618896484375
28470,58,1,174,98,482.13763916015625,Kriv1,481.51763916015625
28469,58,1,174,97,481.6770068359375,Kriv1,481.0570068359375
28633,58,1,175,97,481.94659912109375,Kriv1,481.32659912109375
28797,58,1,176,97,482.05496704101563,Kriv1,481.4349670410156
28961,58,1,177,97,482.30756103515625,Kriv1,481.68756103515625
29125,58,1,178,97,482.2334948730469,Kriv1,481.6134948730469
29124,58,1,178,96,481.86603271484375,Kriv1,481.24603271484375
29288,58,1,179,96,482.0891162109375,Kriv1,481.4691162109375
29452,58,1,180,96,482.79138671875,Kriv1,482.17138671875
29451,58,1,180,95,482.60681640625,Kriv1,481.98681640625
29615,58,1,181,95,482.14154541015625,Kriv1,481.52154541015625
29779,58,1,182,95,482.79108154296875,Kriv1,482.17108154296875
29778,58,1,182,94,482.6847888183594,Kriv1,482.0647888183594
29942,58,1,183,94,482.3967333984375,Kriv1,481.7767333984375
30106,58,1,184,94,483.30096923828125,Kriv1,482.68096923828125
1958,59,1,12,154,465.1475500488281,Kriv1,464.4575500488281
2122,59,1,13,154,465.2058386230469,Kriv1,464.5158386230469
2286,59,1,14,154,465.31213134765625,Kriv1,464.62213134765625
2450,59,1,15,154,465.32946533203125,Kriv1,464.63946533203125
2449,59,1,15,153,465.2273840332031,Kriv1,464.5373840332031
2613,59,1,16,153,465.5110144042969,Kriv1,464.8210144042969
2777,59,1,17,153,465.7871984863281,Kriv1,465.0971984863281
2941,59,1,18,153,465.768857421875,Kriv1,465.078857421875
3105,59,1,19,153,465.5765966796875,Kriv1,464.8865966796875
3269,59,1,20,153,465.60632080078125,Kriv1,464.91632080078125
3433,59,1,21,153,465.6708654785156,Kriv1,464.9808654785156
3597,59,1,22,153,465.65490478515625,Kriv1,464.96490478515625
3761,59,1,23,153,465.710263671875,Kriv1,465.020263671875
3925,59,1,24,153,465.9250158691406,Kriv1,465.2350158691406
4089,59,1,25,153,465.7648291015625,Kriv1,465.0748291015625
4090,59,1,25,154,466.17480224609375,Kriv1,465.48480224609375
4254,59,1,26,154,466.0645422363281,Kriv1,465.3745422363281
4418,59,1,27,154,465.748837890625,Kriv1,465.058837890625
4582,59,1,28,154,465.82946533203125,Kriv1,465.13946533203125
4746,59,1,29,154,465.9740270996094,Kriv1,465.2840270996094
4910,59,1,30,154,466.0580419921875,Kriv1,465.3680419921875
5074,59,1,31,154,466.10876220703125,Kriv1,465.41876220703125
5073,59,1,31,153,465.8113073730469,Kriv1,465.1213073730469
5237,59,1,32,153,465.8036474609375,Kriv1,465.1136474609375
5401,59,1,33,153,465.8785070800781,Kriv1,465.1885070800781
5565,59,1,34,153,466.2369055175781,Kriv1,465.5469055175781
5729,59,1,35,153,466.1288732910156,Kriv1,465.4388732910156
5893,59,1,36,153,466.4488195800781,Kriv1,465.7588195800781
5892,59,1,36,152,466.31139892578125,Kriv1,465.62139892578125
6056,59,1,37,152,466.754208984375,Kriv1,466.064208984375
6220,59,1,38,152,466.9554113769531,Kriv1,466.2654113769531
6219,59,1,38,151,466.9178137207031,Kriv1,466.2278137207031
